"id","cuisine","rating","review_count"
"ziwipi8JK_ik4mLaw1fTGw","Chinese",3.5,30
"KUW8hx5kinOT_XJj3ttCDQ","Chinese",3,43
"XF9MChLaOvtaFV-bReLBqQ","Chinese",2,92
"GfLL6-n6UNZ07SEHfjeIgA","Chinese",3.5,21
"sgKNAn72O2XMQXS6AWmf9w","Chinese",4,73
"J2IJkTqn6RQh2n0yV1aiGQ","Chinese",3.5,38
"d6pcRMV1YUDFTKO_p9d-sA","Chinese",4.5,54
"gNS0joGKALsNXFqKmZuurg","Chinese",3,62
"dP6SmZ5E5Nj64-3zZMjGSg","Chinese",3,38
"hWkbadE0u-Eiqg9SAm176Q","Chinese",3,44
"tfMPbnQqJ1P1RIab-o6gtg","Chinese",3.5,219
"dDAlpjRdymf148x_9tL0pQ","Chinese",2.5,66
"svvP8Thiit_8TX-Lfeecrw","Chinese",3,49
"3uJAt1EHG0x9pz_c91AHuQ","Chinese",3.5,28
"ow6DsPVbOe94_L6qju-Bzg","Chinese",3.5,17
"96D85AGxI37JNnveZbC6CA","Chinese",4,40
"U2aUFZARLeSMf4RQIxjuTw","Chinese",4,71
"ECKMWJwm_sihRQIP1ydeOA","Chinese",3,32
"00J0yKkOuOxMhqt-Dg9daw","Chinese",3,39
"Q1TpfbuPwKPFrNFyu-u2_g","Chinese",4,86
"Yb6PQ_4YQpJ0SVZ1tetkbg","Chinese",3.5,104
"5dzFMuClH9CDvfaUuIKWeg","Chinese",3,38
"d74O9YD3anZwYmanGzRmJA","Chinese",3,27
"wxUTM-FkpCvnoTGJfSXkWg","Chinese",3,29
"4Vbzq9AD0wjSczpAvHUR9Q","Chinese",2.5,52
"4W26jwklGZblk6ZEyedyIQ","Chinese",3.5,17
"aGmsJ6_NWw5vnLS43MZLpA","Chinese",2.5,52
"PUwrkoUztUYs4VdHlK9qBg","Chinese",3,46
"hQwaJ8ZSI7w-SKreogRkjw","Chinese",2.5,54
"BcOuqkUniZJG5NLpdzeOYQ","Chinese",3.5,51
"Cyv-tW4BljwWnP16HI_zAg","Chinese",3.5,23
"Nxxn3PfmNvEtKCn_OSwY8A","Chinese",3.5,101
"e-6UcplEErq2Hj14-eiM6Q","Chinese",3.5,22
"XoxEVVf5Ci8nibQ-Q4P0nQ","Chinese",3,106
"c10jv8s_MJdFFOXviSt2Ew","Chinese",3.5,144
"j9LAlbSiqGlvfAOt8LRRzQ","Chinese",2.5,49
"rPTX2J5KGDkN1QhPD-QOvg","Chinese",4.5,51
"k21ee73OafH6IwGR-x1iCA","Chinese",4,10
"wjhtsakYuglCXwPaUFN4-g","Chinese",4,47
"KQKSCG5Ex1OxGAyXkphvHg","Chinese",3.5,15
"FVfQVQAcGDVFaBlrFaLkUg","Chinese",3.5,19
"RPMfsbjMx0hAgpdGnw_bPg","Chinese",3.5,18
"_MdNLeBAcwv5Nb2yArZFvg","Chinese",3.5,62
"56wxE888GknVcUeAXBfqFw","Chinese",3,113
"C6NvtFvXo86_kEWi3qBYWQ","Chinese",3.5,67
"_PJ_XVxkiStr04GkpWXSVA","Chinese",3,30
"XaEFFUabnbH8ZF7ccmSAlQ","Chinese",2.5,47
"hBbAmEYXM4L03AU9Vt_p9g","Chinese",3.5,21
"UFeM5FPHjl1y8RQ4tvBSog","Chinese",2,69
"O2jCWIOWb-IhyZGZLTNNoA","Chinese",3.5,18
"XwB2qg5lN1oX2_ccyO515g","Chinese",2.5,51
"oVdiFY9zSvgW0u-J0DoKbw","Chinese",3.5,71
"bSi2f2TaOr4RVTI5eFt0wQ","Chinese",3,171
"Iclgb48aGzcuJTNbqUN4pQ","Chinese",3,13
"rHA9M0XOJL6O11xaEiDurA","Chinese",2.5,47
"0UkdZTf0cq7yfAiUKX2oKw","Chinese",3.5,84
"TxaxeiUqQqcFrWrerNqgXw","Chinese",2.5,33
"hQ1WItXONlYKd3yzDUPBYQ","Chinese",3,27
"ubeG-hyIV8qoSSAk_pAZ2A","Chinese",4,91
"ye-TSU-mu1Gd5TAJOpI5Mg","Chinese",3,237
"mbistxggGb_YbNCNwAW1AQ","Chinese",2.5,36
"SSvIOFoNkq3ARqWo5PbYwg","Chinese",3,18
"etnDT8OVTPJGz4MRhoPDNw","Chinese",2,53
"gqUR7hd3NsxOD_JrD-iFfQ","Chinese",4,7
"0kKYP-_ScvaHi0LUqg-iBA","Chinese",4.5,6
"N_5VwtCoXPhHdlz1JQbIoQ","Chinese",3,139
"QgTR7mA2kd82KVrIJNuJ3A","Chinese",2.5,28
"_7rU61c3WTVfPS_-FNup8g","Chinese",3.5,100
"NLHHXy87krCnRGXkeLhmsw","Chinese",4.5,6
"Sqp7ukA0qpGcqWbDgMSOCA","Chinese",3,14
"DFxb7lZrcIHZ0ESK-0Zulg","Chinese",4,9
"PRd1P_8glLwB5cNO-hFEcw","Chinese",4,10
"y8Z9Tos6qtDVd0X0QVm70g","Chinese",2.5,32
"JbAdL2vOd-8O_Xa2wRktug","Chinese",3,15
"G4K-mNlM0oLKo8N--Ne2AA","Chinese",3.5,60
"xDOwMgEWuoC19_IEQR-YmA","Chinese",3,28
"JjSrwEPSCKABNqbpWArKWg","Chinese",3,31
"1fVp9c5Vw04ig171a_juRw","Chinese",4,39
"7qvHljqtI4UZEXwpPp3Yug","Chinese",2,60
"82lxJZQZUnTrh0RDKrKbrA","Chinese",3,70
"a93NwZxjkPQydJxR42oPyg","Chinese",3.5,14
"Wu9AymEM_RM2cnRPslVlIw","Chinese",3.5,65
"_fZQDgmasvWBtCTj9583lg","Chinese",4,10
"Dj_ItL2pHLlOAUZ2oQBS8w","Chinese",3.5,12
"hZPnCn69y31pkqy334tviQ","Chinese",2,52
"kQWAx-Otx-sw6eakRSAGow","Chinese",2.5,37
"vC3yBLteaaPp0ycXRtfwPA","Chinese",3.5,32
"BbODF2tZuw4xW_RFwMzwRg","Chinese",3.5,12
"hUtNR4grA0l1a1YeDb1kjQ","Chinese",2,79
"bWENqo52d9fFPH9D-CWuqQ","Chinese",2,38
"nrsWSUJdNtOhV2UzPi-oOQ","Chinese",3,20
"PKkCtyZQpVEzivSF41ZgIw","Chinese",3.5,39
"czQm6Ull9V6b-64amhUMyA","Chinese",4,41
"i6RhqnCJ_oUfTu5LikGXUg","Chinese",4.5,13
"5J0lUZ3yyYM1QGohm-IvfA","Chinese",4.5,5
"ayw4_D-wSCIr-xcJ3_aZ4A","Chinese",3.5,30
"IQ91FltwJmIPhS6fKKf2pw","Chinese",2.5,48
"RUnj4RTVOSbbHE5zyguhrg","Chinese",3.5,56
"vkgl6UT8e7PXoVZUhxXq8w","Chinese",3.5,31
"zqi2taRgN5VzkEMQGOMQHg","Chinese",3,12
"EgBPFtixZK9VhRtFsobDxg","Chinese",4,5
"zBW83MXi_r2YQmTkwwbwFQ","Chinese",4,8
"Ex_qolTE5syJ8so0NscfGw","Chinese",3,38
"Xr8jXXafb0tG5oAoS07Jbg","Chinese",4.5,17
"iFAAI-7NoceHYVybom5SyA","Chinese",3.5,52
"Cj1RTtW3zZF_eDqYRZBMYQ","Chinese",3.5,17
"__r8_g1cgDaiDn10cGeJ3Q","Chinese",2.5,29
"YCBjn0t4bMaQb8Bk7l37ng","Chinese",2.5,42
"RCzBcrOgc2ZWzXmkdmb6QA","Chinese",4,18
"Vd2lWwWkJTN5317-sCiDTg","Chinese",3.5,90
"fMLvqGCuPWGsK6vMKthlkg","Chinese",3.5,31
"etU9gCufydWxkm44Y_esyA","Chinese",4.5,23
"Dh2I2jRTXE7oDCfuA9vCoQ","Chinese",3.5,38
"vAlfZ1NitNxyhJlxmHoTyg","Chinese",2,60
"7GFuwK9bv_rmn_-eykzk8Q","Chinese",3.5,30
"sEShqxRbZuWqjXEVCGMK9g","Chinese",3,75
"wtHvdNN_-O8D8t_04eyuPA","Chinese",2.5,31
"Wezt_3dALzHmfXjHOPG4GQ","Chinese",3.5,20
"wo7-TKh4B37RTBjPNtkp7w","Chinese",3.5,32
"ZYWwYSXWyDlVYIjPgXmIQA","Chinese",3.5,37
"L6fT2SWSRlwBEc3jWqV2Ig","Chinese",3.5,10
"QFjyGK3DtTGJ9-g8E7ofCw","Chinese",3.5,12
"TjB0wn5MyHM5rDMBCSCnfw","Chinese",4,32
"s_N9uqqUqjgL7O-bHKZ80w","Chinese",4,14
"pnhnrLOs2WN7wpvxmjSm1w","Chinese",3,53
"5rX_7IkvFx5MKqS3ikQe3Q","Chinese",3,95
"ly02f_k_5VYnSTakZ_bxlw","Chinese",3.5,45
"fnylA1RJhFui3gt8RXlznw","Chinese",5,3
"8ceGPxcSMdwa8k7y-DLZxA","Chinese",3.5,57
"GmtybiZEicQ4qqPTzhqVew","Chinese",3.5,49
"2dmgtQTFM7koKllEQsZmhQ","Chinese",3.5,14
"Y7rizwe37H8O1RfKiXrf0Q","Chinese",2.5,22
"Qd4LleGL1MU7hcBYXcyVSA","Chinese",4,27
"FnWeS2HRGvDimOHMHRHOsw","Chinese",4,22
"Qphg_i_vHD2CjJJ5Xi6zKA","Chinese",3.5,12
"j0tkph2po_37gtZ1ufxiow","Chinese",2.5,79
"4jRVqVqkCNFwV8xxh2Jo3Q","Chinese",3,14
"kcNly_1fxCbqgROUdtlzVQ","Chinese",3,10
"Rb9M86u6jYQmX3ubZuP9jw","Chinese",2,31
"QQfwlKFD6X8-ZXf7gfQZqg","Chinese",4.5,17
"8td6qiBvZ-En6gSpPjXWzQ","Chinese",4,49
"zWDiH7KpUhRhv1cPNExMDg","Chinese",4.5,4
"yVI01P3ApyLlkqtOfgki7A","Chinese",3,14
"J_CmfwKnzYbfRHvncl7uVA","Chinese",4,12
"EVQQ1Fs1YNlKd4HuxmzlJQ","Chinese",3,13
"LU4mHDTgFxOuvuK1SFbJag","Chinese",2.5,21
"ng1wpKuQOFjZNCOe5YTwHA","Chinese",3,14
"3DmJv5rHFNyQykaUiXBOvA","Chinese",3.5,26
"OHqazo2j-RLZnLWo_YRnDw","Chinese",2.5,27
"6oQKDCJrgDffPKXPTPBXlA","Chinese",4,61
"Rta-_ALLo7g9xTUi23pmRw","Chinese",3,90
"aPI3_mdisxIOo9EwBEJPZQ","Chinese",3,39
"b03GEE_pYlLCdD6yShZKqw","Chinese",4,9
"4OGtGzKP6fvRu7MfQMRSEQ","Chinese",3.5,10
"i4cyV13lYIS4mcJKZW75cA","Chinese",3,38
"rHg81VzTGVREMCfMmgYMog","Chinese",4.5,24
"5KDfEi17KRFD1TrzZyT4lQ","Chinese",3,23
"AJKcsxpc9IthvhdEnfqogg","Chinese",3.5,95
"4fQuriJ0mFzzG6RE1cRV5A","Chinese",3.5,28
"HM6cvh5A9LLBeb4Sca6fPA","Chinese",3,61
"8Rx82sRLaWA8FgdUkW_HnA","Chinese",3,73
"XjPfgkSP-RDEkq_ox8fE3A","Chinese",4,32
"IregrqaJgF9jEghC5yljFw","Chinese",2.5,17
"Bu_tZ7DxR12e7KULo180lg","Chinese",3.5,13
"DslWPEBr1bVL8vyaH6r2Yg","Chinese",2.5,23
"h3yz3w8ke1jIaGnqGln93A","Chinese",3,34
"YoGcGxo9JxE7NtmMtPaNng","Chinese",3,34
"5yHuB6cT4Y82u22kOziobw","Chinese",3,87
"IBMaz2RZPkU1Ng9b8A6ywg","Chinese",3.5,37
"4XXzwYA8Ng1pOLSov_srDg","Chinese",3.5,11
"l1JP5MiQja95rF99qeJ1zw","Chinese",3.5,46
"9ieA0TyApI94wEqqW_r93w","Chinese",1.5,46
"gcbznFthZ-elsQrYYXrcXQ","Chinese",2.5,19
"IRQmUno4GQMvEDifCXO-cw","Chinese",2.5,46
"PlCbEPF3aYLmc_EaYcYcNA","Chinese",3.5,53
"R1eZIyH8dOECfqUGGcANdQ","Chinese",3.5,16
"d6i6sGHtPmyUkHze5S1lIQ","Chinese",4.5,24
"e03tT0hH6qU-_dR8pwFa0Q","Chinese",3,51
"yVDNPV0Yf3vQAsXTJett1g","Chinese",3,36
"6Tz14_X7MCFKl0LK-65fnQ","Chinese",3,10
"U9bU_xY11bu88lYZwnMVfQ","Chinese",3.5,33
"5W89QQZqPJazBS80anuu3Q","Chinese",3.5,15
"K_gq_5HLN3bDIZlFgnrRsA","Chinese",3.5,24
"_F3jmjLn3PrOGNz7RuMPnw","Chinese",4.5,15
"Jr8S-deYDqbDoo-eJI7nyg","Chinese",3.5,26
"XbQNANeO1E4-yanLZHgCmw","Chinese",2.5,19
"PBNV7luTABwO-m83BYBJdg","Chinese",3,9
"2fjRDCUH39fCpvVtfyd8-Q","Chinese",3.5,14
"Pm9g4v6bpq9_OEigK0jHYA","Chinese",3.5,7
"_Acmtq5Nnv4Xmqmz914CUg","Chinese",2.5,11
"Aeiyyowii5GBL9Y-SjTxvg","Chinese",4,14
"AjZ9hwJRu77jgWIrnhsGcg","Chinese",3,11
"B7dR05bIWJ6qgUYk5jvzYQ","Chinese",4,6
"lBFq-P2OGDZy2aPEKgUMfg","Chinese",2,24
"EmnooPyjNMCjaYJ9uyxz3w","Chinese",3,10
"5ccJFGa6crpptt9tW0YKAA","Chinese",2,132
"U2x299aFPwXRYXlMxyO4tw","Chinese",4,25
"9jMek1KMCVXlRZJQWTCbxA","Chinese",3,11
"akWRnF0VFJLJD4uOnGWB-g","Chinese",4,17
"dSZH0XgoZ-AT0qezA9Xx-g","Chinese",4,14
"X_m7eCAdLRLlrxpIgjy5xg","Chinese",3,5
"9L80a4aMA4M1e50gMf-6YQ","Chinese",2.5,68
"8SM-aKKwlK8JNaJTr60c6Q","Chinese",3,45
"A_fZL0ir_actclrL-ePTOw","Chinese",5,10
"kZQSQWuxSxrtR4r8TQC50w","Chinese",2,28
"ODX5fHA5Zi27BuUjI0E5rg","Chinese",3.5,8
"vSkCDRWX6VvP4PJHHFgoDw","Chinese",4,8
"ApjmgPwYXgrb0JurjQZO4w","Chinese",3.5,34
"_hIxEP_Wd13cjNJ1tcf6KQ","Chinese",3.5,28
"fzIj02-w9-9QpSwmWRz7bg","Chinese",3,12
"Fj5RosdsJV24ZT8S6X-nNQ","Chinese",3.5,31
"X5HmML-G--nt4lc5VQC2uQ","Chinese",2,33
"KgosIJNr-XTOsjkiKlS4vQ","Chinese",3.5,39
"RHjTWcjCNM3Wvbxs_8Valg","Chinese",3.5,26
"w0KRT7v9_hsVkcRVMsD2Jg","Chinese",3,12
"lZy5TNhzgG53zEjK1N1w1w","Chinese",2.5,49
"-nPeW0rcWT9I3JBzo1_eWw","Chinese",3.5,20
"yak_EF5pdVXjjgsXMyZIFA","Chinese",4,18
"2rSmA4IK51QAQj60YGvjnw","Chinese",4.5,12
"nALIXRUb7yvg8ZCS68m8iw","Chinese",3.5,29
"Cq2IVq7VOlEzQ0YfdPqc-w","Chinese",3,37
"KvZCCFD8RTyeNe7L4_mLog","Chinese",1.5,37
"ggJ8NWu0augmwCdbJu1n8w","Chinese",2.5,87
"B9JGlCZ6XkKPXXhTaYwAlA","Chinese",4,26
"AL2IGLkQ72b_ykGInqaJPg","Chinese",3.5,21
"DiNkdAL8ns1v3S3WfUGVwA","Chinese",3.5,34
"gcwOJAeYOQsCaC9k_SRo2A","Chinese",3.5,21
"pmE7JG661llrNWu9IA5Y_Q","Chinese",3.5,7
"YDuI3znqQrRd8-xPvyZqPg","Chinese",3,11
"vWEKZVPIYFewfqCOkkvVIQ","Chinese",3.5,35
"vSPKmk499CglpfJFuFvbvg","Chinese",3.5,10
"oD0mN9vXuc1gFRyw1CG-Pw","Chinese",4,19
"E1fFQqXuO2Ido9hGDmTbDg","Chinese",4.5,10
"kwGaeWUVC_MIxMFw0sM-Ww","Chinese",4,39
"p2g2v5Fo-WX9tcuCs5PjDw","Chinese",4.5,15
"7wrFd9tnIBMClzDnrWdSNw","Chinese",4,8
"LhBZsjkb6aKdLIq9w9_J2w","Chinese",3,38
"d8wA3iuWvrs1slX1WHSV5g","Chinese",3.5,32
"E7q1Qf6380N_aMqz28EgNw","Chinese",4.5,3
"teLYg2G4VnJb5GcD3u6nVg","Chinese",3.5,25
"xZ19F2iiWiA36LAS5PH_GA","Chinese",3.5,6
"GOLqh9i4qeqcj2Q3DJ3AQw","Chinese",4,4
"bzr6GEQyjpgbkhHAsYaljQ","Chinese",3.5,41
"3RuiiqUg8C3HZ-RuvlqtBg","Chinese",2.5,66
"C5t0mPGdT_sOlcg-RkGcjA","Chinese",2,17
"bVEvRibOk3dukWJ8TiU7GQ","Chinese",3,24
"pNbrxyrG5d5QwRsKbu0cXg","Chinese",3,9
"WVps4Rw-FHgEUdwtH02t3w","Chinese",3.5,5
"-XgAc77sMZqyxW11B0337A","Chinese",3.5,9
"_eWN3zih_cnY0fiLWva9EA","Chinese",4.5,20
"OQ93Z1tAmdPqK7twEEvISA","Chinese",3.5,20
"VEjkxniAlG35cR3pjHvF-A","Chinese",3.5,53
"uP0zrPN8vCMxTe1jnsKsZQ","Chinese",3.5,38
"EL6Qg5LzrfhDFnF7MUfGLA","Chinese",2.5,37
"Y3UBu639SToFR0xHHBg1xA","Chinese",2.5,9
"hFLwUehr6VL1wM76XysqRQ","Chinese",2,18
"g42C_GsiLWzbVY2OZQsoyw","Chinese",4,11
"OSqcNi7EZLAMtuiQjuoiLg","Chinese",3.5,17
"ikx8R8u2lmxhpLGByCjgPw","Chinese",4,10
"Zs4IZRR5eNH_DaKDNa37wg","Chinese",3,12
"2EX6_AH5gUj0fBY2YAnNrw","Chinese",4,5
"sYK7jLKyfJJhf9fqC77hLA","Chinese",2,19
"31yEM_YcyAqG6an7attTlg","Chinese",3,15
"ikVDSp8YhAYuy0Lua1hpDA","Chinese",4.5,11
"31Pd-W_2Iw3D0PF2F2EStA","Chinese",3,14
"Sn2i5Ctj85hcsSgIaiUCzw","Chinese",2.5,13
"XzMVQtnifzlFoq6Uj4795g","Chinese",3,56
"z6HMM_cSraJFkQFvSjWGDA","Chinese",4,17
"1oBUB-3_kCYDsggJqWq_GA","Chinese",3,30
"I6XC8dNxUzIcIOEbq3LJsQ","Chinese",3.5,10
"CflDIalFPdd7U3-fcq4Lkg","Chinese",4,16
"u5dmxko_LFYw0sAvIA8qNA","Chinese",4,7
"a-hVnSTC12MY5L3t9yOSJw","Chinese",3,19
"urgY8rqEwAr1cpQdoufKAA","Chinese",2.5,10
"zPK48x2wvTmJTQ_13bbeRQ","Chinese",4,23
"0bM7u8ifFfXUnaybey3Yrg","Chinese",3.5,42
"Xl0JBlbr-D4aICTMcYi5TA","Chinese",3.5,26
"JDv_pfBjuaU3BR7GC6GxRQ","Chinese",3.5,31
"8NRZxnwRcCY9O0V3hs3T4Q","Chinese",2.5,10
"7CVwzVYgNndEgWrFnVoQBA","Chinese",3.5,26
"TKfUaqizEuC1Qacr3MgmdA","Chinese",3,14
"laaStiCIKrjgXvAFy3LYHg","Chinese",3,20
"J2ks4DGmJ286xUI8WzlYeg","Chinese",3,40
"_3-d9GcVU7NvQvmUWaRZUQ","Chinese",3.5,23
"wkqE-uCft5yU1QMwZyrvsA","Chinese",3.5,23
"ZVE3A-bnjLF8dErNBe0Z0Q","Chinese",4,3
"khEsiq_isObizKE_RuP3Sw","Chinese",3.5,18
"4cP9IJekfdFmx8vpMVoY9Q","Chinese",3.5,20
"TsMVempkt3ezkDYns1I0Ew","Chinese",3.5,8
"Ms6jgxyr0uW_aPbJoz_1Yw","Chinese",3,38
"RQic4NVDNhCwJRCK-Rgp0w","Chinese",3.5,34
"PVBrjYCe4OCXZMF0KE69jQ","Chinese",3,45
"vWEdeCMkv93KzVzjKqdvBw","Chinese",4,14
"1vhKvwPkhwuiZYFp8q5JCg","Chinese",2,12
"3_pn5nxp9NuGv7tJ61Mslw","Chinese",3,38
"bGSAHKY7_5EldXrZafXRxw","Chinese",3,25
"S5VN-lFmTdI5VVQ0qFyfCQ","Chinese",3.5,15
"k34VgKhpuIRPEr8vKSMwjA","Chinese",4,18
"ji95gU2PjcRHFsaNQe6X1A","Chinese",2.5,14
"EM6z-NkZ-q2KPWNY7aKvNw","Chinese",4,14
"hc35JiQkTQkUe5P5wzsDBQ","Chinese",3.5,14
"Pj7vKy-QJBwUokCMji2MZQ","Chinese",3,5
"Tc2uYkCroymhrtXnkVcSmg","Chinese",3.5,8
"ApAGKaGPzxcFV3NVHROh-w","Chinese",3.5,5
"pjbMNd88LRNxvrwaO8kEhQ","Chinese",3.5,33
"ATqzYWJLxhNlaXGjmHGNZQ","Chinese",2.5,43
"PUz8Zbi1KD6HPiBVkGrbnA","Chinese",3.5,12
"VmhJfKhSFj3XOHTsT3Qhjg","Chinese",3.5,16
"-48FPDLFS26aSx4IYk05JA","Chinese",3.5,24
"LqL-SEhj2m19dWBz0q-vqA","Chinese",3.5,22
"5YbnCuCq3peyUXwlMIC-SQ","Chinese",3.5,8
"FK5RnNOUxxIImPVcAHGM4w","Chinese",3,16
"h29589lPZcG4XPVJWlQN8Q","Chinese",2.5,60
"EV2grf7NhNHQTmBXfu1-NA","Chinese",4,11
"7yi9uA-LmrGpG6OOuK2byg","Chinese",4,19
"PXm4BNjTgWHYClemDAkDjw","Chinese",4.5,12
"wtmPjQuCKeFuMdcR5SKEAQ","Chinese",3,16
"LpfsAZ7mBmK1om17S477zA","Chinese",4,23
"JAwcUcaAEeb-xuWIJHgPeA","Chinese",4.5,5
"JlpVZdT1V-Pd5y3LH0xBPg","Chinese",3.5,3
"toqDpg0qMq-TOxJ2n7FbPQ","Chinese",4.5,8
"a52GUjv7jYD3Baa0Ltbytw","Chinese",3.5,16
"9BKRqcbYtVfQlSZjQGO5HQ","Chinese",3,21
"siWkEWRj6ipcMMY5EGWPrQ","Chinese",3.5,6
"aPThNhqjq5rfN9c8ykcarA","Chinese",3.5,5
"R3ew2CyI2DHfsn1g5p7bTA","Chinese",3,27
"xCOPr88QjeVD7oRjnMfo4g","Chinese",3.5,4
"LaBJkwwC1lrYtooJQkvh-A","Chinese",4,15
"dBpttLTwkOT3HtFZ-u9vgQ","Chinese",3.5,19
"J09y1DfNu827r0roHY7HcQ","Chinese",3,5
"Ckz_1t4nUoFf2Yw-uuK4jQ","Chinese",3,55
"Qj8hwiw7xe10m-_wtKjQUg","Chinese",3,5
"5in1sFUx8blmzxsQWSJeMg","Chinese",3,13
"FMDglMusiejQeRC08mWljQ","Chinese",3.5,13
"cHgg1xqEpabBYF8D9DMZxQ","Chinese",3.5,30
"vtbHjOCA-vdCUwq2oj5l7Q","Chinese",3.5,19
"ENfB82aVceC3VcTfq54rxQ","Chinese",4,15
"M1VHR29gMNs3EavDXdE_PA","Chinese",3.5,3
"-OTM1Pfqk0HMql7PdfESzg","Chinese",3,6
"dPvfdcF9gE7JeEI_pboK5g","Chinese",4,2
"gNFgZSfndMAjK0ClvQ5Q2A","Chinese",3.5,15
"GDqIF-JMOO-8EM3yKn25_w","Chinese",4,14
"e6c0R0ME8QGw_ZY0RzuGxQ","Chinese",4,22
"naXE13hiCj-7LMMgcueLMg","Chinese",3.5,16
"5FbVGhTO8U4wh0AATsN9tA","Chinese",4,18
"PV85eo4wSSPZ7cJiUb9vag","Chinese",3,16
"iQKKS_QwYcgrjFISuDClqQ","Chinese",3,26
"A_e9adJ7v_U7trur2JMrgA","Chinese",4.5,11
"qgi4PnMGekq7C5wcc6dPDg","Chinese",2.5,34
"4qR-Q4EQb2vXC62OZC6jdw","Chinese",4.5,3
"VrUqSxFaaFcN7T01pCCMwQ","Chinese",4,4
"IQ5i53Mt-xFE73eJZZMt-A","Chinese",5,1
"YE2FPm9o32ojTG2_1pJBYw","Chinese",5,4
"TUpKY3rsYnrYHkbuD46bxg","Chinese",3,24
"TF9yULreOr0vezsI0uWOnw","Chinese",3.5,20
"er5IdZdfNkYsSigugyYvsw","Chinese",3,12
"9F3MR4JeKs7XukUzKQGc_w","Chinese",5,1
"U5XXDZEC7cRPBwapCaPyKA","Chinese",4,2
"EhrSNWi4iOhvNqhtsfDyiQ","Chinese",4,2
"mL43TXtc0WlFCfhlN0ziHQ","Chinese",2.5,3
"oEtZCrpEeQDYou3edW9hkw","Chinese",3.5,9
"hyd08lsVkYzCfbbCuzla5Q","Chinese",4,5
"k_y6o8zqI3cODdKABwWZ9g","Chinese",5,5
"FOmtg0myxeFxKfxylzqSBw","Chinese",5,1
"1CTv-Hk7Pg9wvKUfksigfA","Chinese",3.5,3
"5ebKBHXMWDgYFPZTzVoH4Q","Chinese",3.5,12
"aeFTs1CHzGiJzMOMGwN7RQ","Chinese",2,26
"Kge7lu5TkuBi5tzb6u-MWA","Chinese",5,1
"GkA6N9au7PGE-TisR_H4jg","Chinese",3,16
"_BL1-CT06HGkiA3jcucu2Q","Chinese",2.5,13
"OjeikFkL0TC_f3iDF8CV-Q","Chinese",5,1
"X-c0knvz2aZRWaBFf8ClQg","Chinese",5,1
"J4x8WRUAoG7HKiGMjFGPvQ","Chinese",4,13
"Gvg0ZLMsyZkLWHhT6uJs7w","Chinese",3.5,38
"E_V_pCjtbvdniE8ECOMg3Q","Chinese",4,15
"Wi367ViFEqzj_b308MqdOA","Chinese",2,12
"E2jDC5NyovSIWzF5yT_gdg","Chinese",2,13
"pV0PFvPXv9qgnqOaC6tJzA","Chinese",2,13
"X8QkqD1YOp23waoFOGUjDA","Chinese",2.5,33
"SDRyYM2PemmPOmR-CTwxkw","Chinese",2,13
"z9Ha8FUrN4jnJhnEFNrYUg","Chinese",3.5,12
"A-lyq8aHJW71KiExULLC2A","Chinese",2.5,21
"ZF-pkWLcWEK3K3DXssFj8g","Chinese",3,19
"6KQ-jlXjOgb_uVeZxgimqQ","Chinese",3.5,16
"1QXTYR312XXgUExNmTEWuA","Chinese",3,37
"NJGtDl4jqIaRz0qEnfUOOQ","Chinese",3,36
"FZq-6qLB1RLG59V8dTnFhw","Chinese",3,3
"pfzQGY4bgpxBWR26a6rzxQ","Chinese",3,17
"D5PuTv7Z-CI62sjJbM2WRw","Chinese",2.5,5
"kgkjgqFn1kRw5qEY0FMiBQ","Chinese",3,36
"2DlAPX4KBG8e7veOWYR6DQ","Chinese",3.5,18
"2UAvRLaWMc8lYE4FZSPhrA","Chinese",4.5,6
"eNZ4VK4G9z5LPdG756pixw","Chinese",3,17
"RuOFTFVTEuYSswAlzjxvwQ","Chinese",3.5,14
"zP0-toOSIjp7RvxQF2bxTg","Chinese",3,22
"KkPanVlxtpsuG0V0IlEchg","Chinese",3.5,2
"loLFoBWWXfpFu9fOdWebHQ","Chinese",3.5,10
"OyUqDYNctt81gsNLvfHp5A","Chinese",3.5,12
"Ctl89LOC7HgewvuqSPwQxA","Chinese",3,21
"qWA4eHJdFGankbk3IPQF7Q","Chinese",2.5,28
"XNZXyahRs1-GOx-71LET1w","Chinese",4,10
"zsIfJPwYV2WwXyXEKPd9Jw","Chinese",3,18
"g2ymxufzvleJnTj3WGMmnw","Chinese",3,11
"V3_JuZUvgrS74Mdk2nEvkg","Chinese",3.5,2
"YZBXBB0M6JHtk_LNsraLpg","Chinese",3.5,2
"ZwSGKO5hy4tbW6528qEgkQ","Chinese",4,8
"fEiqFzk4Z-kbdzHIeu_tjA","Chinese",2.5,61
"Yrsdl3AaTwMXHZnv4eKQBQ","Chinese",3,12
"5z1CFWRQYu38S6UMIckT9Q","Chinese",3,24
"iktFUkKDa7B7e10Lk80amw","Chinese",3.5,9
"2PY9Fty_6QRpnZGIxo34eQ","Chinese",3,27
"K4PwN0B4Rdl6Ft9Ggn4BCg","Chinese",3,20
"4bqNfClSVoJWNJE4CmV2YQ","Chinese",3.5,7
"39YhdV_gyvxemOjvM3JAZQ","Chinese",3,6
"zlGiTzPQPLNQvZBCJYreog","Chinese",3.5,13
"tX_fGX09HCMvXTzHDZQoYw","Chinese",2.5,20
"yVUTb3dFJk2PXe9lsr3d-Q","Chinese",3,29
"MnjB_RIJG0sDTk7dGggA4w","Chinese",4,10
